cycle,hour_cyc,stp,FWFRT
0,0,1,[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
24,0,1,[-0.00000000001333744,0.00000000001333744,0.00000000004001233,0.00000000006668722,0.0000000000933621,0.00000000013337443,0.00000000017338676,0.00000000028675503,0.0000000004001233,0.00000000046681051,0.00000000053349773,0.00000000053349773,0.00000000053349773,0.00000000053349773,0.00000000053349773,0.00000000053349773,0.00000000053349773,0.00000000053349773,0.00000000053349773,0.0]
48,0,1,[-0.5027061727836888,0.5027061727789053,1.508118518355917,2.513530863932929,3.5189432095099407,5.027061727870658,6.535180246236173,10.808182714912073,10.0479253388493,7.81143747323276,4.4574804393760825,4.457480439400083,4.457480439400083,4.457480439400083,4.457480439400083,4.457480439400083,4.457480439400083,4.457480439400083,4.457480439400083,0.00000000019200516]
72,0,1,[-3.8240968353627482,0.14085952637998517,1.1462718719589273,2.1516842175431026,3.1570965631272783,4.484291758296601,5.9924102766711345,9.27033446776571,10.321541018280023,8.616346660583682,5.664565383558078,4.457480439534714,4.457480439543351,4.457480439543351,4.457480439543351,4.457480439543351,4.457480439543351,4.457480439543351,4.457480439543351,1.6042416384815463]
96,0,1,[-6.019211392552543,5.436805503848483,0.7881696685541142,1.793582014149705,2.7989943597471894,4.011578720916528,5.455256971618254,8.102821575659064,9.947128088651347,9.223693347421067,6.715914498422894,4.887413272908061,4.457480439806456,4.457480439809532,4.457480439809532,4.457480439809532,4.457480439809532,4.457480439809532,4.457480439809532,3.1918823454437195]
120,0,1,[50.599962747683136,12.33158980245085,30.48023673735968,1.4378866494161595,2.4432989950316393,3.5825899199847484,4.944511639977826,7.166164629345321,9.29464825736872,9.479630511543375,7.603117959536003,5.534301501041963,4.6095823280979955,4.45748044018205,4.457480440183139,4.457480440183139,4.457480440183139,4.457480440183139,4.457480440183139,4.768852369717394]
144,0,1,[152.6250251478101,66.41092172283729,59.22271927573627,69.04751554141876,2.088920101968913,3.1810226838172917,4.46447346098251,6.383095940657174,8.544419085113798,9.41442959535442,8.264534585769766,6.26349971542214,4.935519202522186,4.511091975171702,4.457480440641645,4.457480440642029,4.457480440642029,4.457480440642029,4.457480440642029,6.33998583698335]
168,0,1,[124.09731480280948,110.56681424209542,69.89373136755614,66.78316160401475,25.63535539363987,2.796989779596231,4.013153834448427,5.708421074750952,7.784399634653376,9.108494357728654,8.668889934373393,6.9671545236896195,5.402497508143072,4.660339878764378,4.476332692929091,4.457480440724618,4.457480440724753,4.457480440724753,4.457480440724753,7.907438554037889]
192,0,1,[83.74919376440513,118.84978535519448,86.3139975324672,69.89908067927716,40.2658808537724,10.825097186669558,3.5856522730706883,5.112506905697186,7.0546592084332795,8.643053400763431,8.823418081002712,7.565342360473116,5.952500046471817,4.921220426996344,4.541014229071173,4.4641073158071745,4.457480440739841,4.45748044073989,4.45748044073989,9.474315852079789]
216,0,1,[54.682718067968466,107.17680650900652,98.26737527083465,76.0858166070069,51.16567378952223,21.173559783185336,6.130276795525994,4.575826657650905,6.372004319550507,8.084742366485528,8.760020977403393,8.007548432572696,6.519404448926479,5.283709029489398,4.674654427853497,4.491139634673218,4.45980974759268,4.4574804407425885,4.457480440742606,11.04109349907104]
240,0,1,[35.50036071955456,88.83147149342786,101.50609095143496,83.96925678778358,60.0131147607232,31.833980181847885,11.41785224550591,5.1222004330464275,5.740665936529612,7.482732168927115,8.5226673373108,8.27203496405518,7.042472092104509,5.718043541360542,4.888730994735332,4.555643238768391,4.470821887800233,4.458299168673761,4.457480440743072,12.607853042684928]
