cycle,hour_cyc,stp,value
0,0,1,0.0
24,0,1,0.00000000645825504
48,0,1,5.858323415228018
72,0,1,4.79906725218019
96,0,1,6.381370736185887
120,0,1,26.008651386033502
144,0,1,54.31826870947781
168,0,1,54.59838333561929
192,0,1,54.60030799002353
216,0,1,54.60032065558176
240,0,1,54.600320727536335
264,0,1,54.60032072794024
288,0,1,54.60032072798301
312,0,1,54.6003207280402
336,0,1,54.600320728104016
360,0,1,54.60032072817286
384,0,1,54.60032072824016
408,0,1,54.60032072830672
432,0,1,54.60032072837552
456,0,1,54.600320728445276
480,0,1,54.60032072851467
504,0,1,54.600320728581316
528,0,1,54.60032072864488
552,0,1,54.60032072870737
576,0,1,54.60032072876908
600,0,1,54.60032072882926
624,0,1,54.60032072888489
648,0,1,54.60032072893615
672,0,1,54.6003207289837
696,0,1,54.60032072902805
720,0,1,54.60032072906957
744,0,1,54.600320729108645
768,0,1,54.600320729145544
792,0,1,54.60032072918048
816,0,1,54.60032072921368
840,0,1,54.60032072924528
864,0,1,54.60032072927545
888,0,1,54.600320729304315
912,0,1,54.60032072933194
936,0,1,54.600320729358494
960,0,1,54.600320729383995
984,0,1,54.49009488177978
1008,0,1,54.30011523316318
1032,0,1,54.058002999774345
1056,0,1,53.78763133166305
1080,0,1,53.50861120937369
1104,0,1,53.23614142642266
1128,0,1,52.98117155082224
1152,0,1,52.750806191992226
1176,0,1,52.548870033097174
1200,0,1,52.376554669228625
1224,0,1,52.23307796666494
1248,0,1,52.11630150757502
1272,0,1,52.023268756958956
1296,0,1,51.95064333461609
1320,0,1,51.895041316238945
1344,0,1,51.85326271641381
1368,0,1,51.82243483854753
1392,0,1,51.80008420775083
1416,0,1,51.78415491413656
1440,0,1,51.772990159008735
1464,0,1,51.76529141487381
1488,0,1,51.76006659113513
1512,0,1,51.756575492633054
1536,0,1,51.75427804126949
1560,0,1,51.75278840862375
1584,0,1,51.75183645177362
1608,0,1,51.751236632493814
1632,0,1,51.75086385223966
1656,0,1,51.75063524809516
1680,0,1,51.750496863122585
1704,0,1,51.75041413602957
1728,0,1,51.75036527687757
1752,0,1,51.75033675535042
1776,0,1,51.750320291919856
1800,0,1,51.75031089075827
1824,0,1,51.750305577658196
1848,0,1,51.75030260456963
1872,0,1,51.75030095662353
1896,0,1,51.75030005146063
1920,0,1,51.750299558603174
1944,0,1,51.7502992924842
1968,0,1,51.75029914994817
1992,0,1,51.750299074197564
2016,0,1,51.7502990342434
2040,0,1,51.750299013324536
2064,0,1,51.750299002450696
2088,0,1,51.750298996838275
2112,0,1,51.750298993961664
2136,0,1,51.75029899249746
2160,0,1,51.75029899175733
2184,0,1,51.75029899138578
2208,0,1,51.75029899120057
2232,0,1,51.75029899110891
2256,0,1,51.7502989910639
2280,0,1,51.75029899104198
2304,0,1,51.750298991031414
2328,0,1,51.7502989910264
2352,0,1,51.75029899102407
2376,0,1,51.75029899102303
2400,0,1,51.75029899102262
2424,0,1,51.75029899102249
2448,0,1,51.75029899102251
2472,0,1,51.750298991022596
2496,0,1,51.75029899102271
2520,0,1,51.75029899102284
2544,0,1,51.75029899102297
2568,0,1,51.75029899102311
2592,0,1,51.75029899102324
2616,0,1,51.750298991023385
2640,0,1,51.75029899102352
2664,0,1,51.750298991023655
2688,0,1,51.75029899102379
2712,0,1,51.75029899102393
2736,0,1,51.750298991024074
2760,0,1,51.75029899102421
2784,0,1,51.75029899102435
2808,0,1,51.750298991024486
2832,0,1,51.75029899102462
2856,0,1,51.750298991024756
2880,0,1,51.7502989910249
2904,0,1,51.750298991025026
2928,0,1,51.75029899102516
2952,0,1,51.750298991025296
2976,0,1,51.75029899102543
3000,0,1,51.75029899102556
3024,0,1,51.750298991025694
3048,0,1,51.75029899102583
3072,0,1,51.75029899102596
3096,0,1,51.750298991026085
3120,0,1,51.75029899102621
3144,0,1,51.75029899102635
3168,0,1,51.75029899102647
3192,0,1,51.7502989910266
3216,0,1,51.750298991026725
3240,0,1,51.75029899102685
3264,0,1,51.75029899102697
3288,0,1,51.750298991027094
3312,0,1,51.750298991027215
3336,0,1,51.750298991027336
3360,0,1,51.75029899102746
3384,0,1,51.75029899102758
3408,0,1,51.7502989910277
3432,0,1,51.75029899102782
3456,0,1,51.75029899102793
3480,0,1,51.750298991028046
3504,0,1,51.75029899102817
3528,0,1,51.75029899102828
